algorithm,keygen_time_ms,encap_time_ms,decap_time_ms,ciphertext_length,shared_secret_length,overhead_bytes,total_time_ms,correctness,type,text_size_kb,text_length_bytes,run_id,timestamp,security_level_bits,security_level
FrodoKEM-640-SHAKE,1.165151596069336,1.3158321380615234,1.310110092163086,9720,16,9704,3.7910938262939453,True,KEM,0.5,512,1,2025-04-07T09:04:22.974758,128,1
FrodoKEM-976-AES,0.4220008850097656,0.6811618804931641,0.6248950958251953,15744,24,15720,1.728057861328125,True,KEM,0.5,512,1,2025-04-07T09:04:22.976492,192,2
FrodoKEM-976-SHAKE,2.6297569274902344,2.994060516357422,3.111124038696289,15744,24,15720,8.734941482543945,True,KEM,0.5,512,1,2025-04-07T09:04:22.985234,192,2
FrodoKEM-1344-AES,0.6740093231201172,1.1301040649414062,1.1000633239746094,21632,32,21600,2.904176712036133,True,KEM,0.5,512,1,2025-04-07T09:04:22.988149,256,3
FrodoKEM-1344-SHAKE,4.836082458496094,5.426883697509766,5.415916442871094,21632,32,21600,15.678882598876953,True,KEM,0.5,512,1,2025-04-07T09:04:23.003844,256,3
BIKE-L1,6.131172180175781,0.3390312194824219,4.772663116455078,1573,32,1541,11.242866516113281,True,KEM,0.6,614,2,2025-04-07T09:04:27.558981,128,1
BIKE-L3,18.607139587402344,0.9968280792236328,14.684915542602539,3115,32,3083,34.288883209228516,True,KEM,0.6,614,2,2025-04-07T09:04:27.593278,192,2
BIKE-L5,46.60677909851074,2.4690628051757812,36.38887405395508,5154,32,5122,85.4647159576416,True,KEM,0.6,614,2,2025-04-07T09:04:27.678756,256,3
Classic-McEliece-348864,30.16185760498047,0.029802322387695312,16.389131546020508,96,32,64,46.58079147338867,True,KEM,0.6,614,2,2025-04-07T09:04:27.725351,128,1
Classic-McEliece-348864f,29.301166534423828,0.030994415283203125,16.60895347595215,96,32,64,45.94111442565918,True,KEM,0.6,614,2,2025-04-07T09:04:27.771316,128,1
Classic-McEliece-460896,191.34974479675293,0.48613548278808594,32.00697898864746,156,32,124,223.84285926818848,True,KEM,0.6,614,2,2025-04-07T09:04:27.995184,192,2
Classic-McEliece-460896f,84.79475975036621,0.049114227294921875,32.38201141357422,156,32,124,117.22588539123535,True,KEM,0.6,614,2,2025-04-07T09:04:28.112442,192,2
Classic-McEliece-6688128,132.7381134033203,0.11491775512695312,61.47885322570801,208,32,176,194.33188438415527,True,KEM,0.6,614,2,2025-04-07T09:04:28.306800,256,3
Classic-McEliece-6688128f,134.2930793762207,0.12183189392089844,61.251163482666016,208,32,176,195.66607475280762,True,KEM,0.6,614,2,2025-04-07T09:04:28.502769,256,3
Classic-McEliece-6960119,128.9811134338379,0.6859302520751953,59.30495262145996,194,32,162,188.97199630737305,True,KEM,0.6,614,2,2025-04-07T09:04:28.691753,256,3
Classic-McEliece-6960119f,129.09698486328125,0.6630420684814453,59.78870391845703,194,32,162,189.54873085021973,True,KEM,0.6,614,2,2025-04-07T09:04:28.881314,256,3
Classic-McEliece-8192128,974.4129180908203,0.10395050048828125,75.55723190307617,208,32,176,1050.0741004943848,True,KEM,0.6,614,2,2025-04-07T09:04:29.931413,256,3
Classic-McEliece-8192128f,140.4709815979004,0.20503997802734375,74.94807243347168,208,32,176,215.6240940093994,True,KEM,0.6,614,2,2025-04-07T09:04:30.147330,256,3
HQC-128,0.44989585876464844,0.8721351623535156,1.3217926025390625,4433,64,4369,2.6438236236572266,True,KEM,0.6,614,2,2025-04-07T09:04:30.149983,128,1
HQC-192,1.323699951171875,2.682209014892578,3.985881805419922,8978,64,8914,7.991790771484375,True,KEM,0.6,614,2,2025-04-07T09:04:30.157983,192,2
HQC-256,2.4619102478027344,4.9190521240234375,7.456064224243164,14421,64,14357,14.837026596069336,True,KEM,0.6,614,2,2025-04-07T09:04:30.172838,256,3
Kyber512,0.02002716064453125,0.01621246337890625,0.007867813110351562,768,32,736,0.04410743713378906,True,KEM,0.6,614,2,2025-04-07T09:04:30.172890,128,1
Kyber768,0.030994415283203125,0.02002716064453125,0.010967254638671875,1088,32,1056,0.06198883056640625,True,KEM,0.6,614,2,2025-04-07T09:04:30.172957,192,2
Kyber1024,0.03409385681152344,0.017881393432617188,0.014066696166992188,1568,32,1536,0.06604194641113281,True,KEM,0.6,614,2,2025-04-07T09:04:30.173030,256,3
ML-KEM-512,0.011205673217773438,0.012874603271484375,0.012874603271484375,768,32,736,0.03695487976074219,True,KEM,0.6,614,2,2025-04-07T09:04:30.173074,128,1
ML-KEM-768,0.015974044799804688,0.016689300537109375,0.0171661376953125,1088,32,1056,0.04982948303222656,True,KEM,0.6,614,2,2025-04-07T09:04:30.173134,192,2
ML-KEM-1024,0.1068115234375,0.030994415283203125,0.025272369384765625,1568,32,1536,0.16307830810546875,True,KEM,0.6,614,2,2025-04-07T09:04:30.173309,256,3
sntrup761,1.7731189727783203,0.07104873657226562,0.11706352233886719,1039,32,1007,1.9612312316894531,True,KEM,0.6,614,2,2025-04-07T09:04:30.175281,128,1
FrodoKEM-640-AES,0.24437904357910156,0.35262107849121094,0.3421306610107422,9720,16,9704,0.9391307830810547,True,KEM,0.6,614,2,2025-04-07T09:04:30.176233,128,1
FrodoKEM-640-SHAKE,1.2028217315673828,1.3608932495117188,1.3401508331298828,9720,16,9704,3.9038658142089844,True,KEM,0.6,614,2,2025-04-07T09:04:30.180153,128,1
FrodoKEM-976-AES,0.45990943908691406,0.6821155548095703,0.6489753723144531,15744,24,15720,1.7910003662109375,True,KEM,0.6,614,2,2025-04-07T09:04:30.181951,192,2
FrodoKEM-976-SHAKE,2.7008056640625,3.04412841796875,2.9659271240234375,15744,24,15720,8.710861206054688,True,KEM,0.6,614,2,2025-04-07T09:04:30.190669,192,2
FrodoKEM-1344-AES,0.67901611328125,1.1341571807861328,1.09100341796875,21632,32,21600,2.904176712036133,True,KEM,0.6,614,2,2025-04-07T09:04:30.193584,256,3
FrodoKEM-1344-SHAKE,4.839897155761719,5.4340362548828125,5.368947982788086,21632,32,21600,15.642881393432617,True,KEM,0.6,614,2,2025-04-07T09:04:30.209237,256,3
BIKE-L1,6.161212921142578,0.3399848937988281,4.781007766723633,1573,32,1541,11.282205581665039,True,KEM,0.7,716,3,2025-04-07T09:04:34.829641,128,1
BIKE-L3,18.999814987182617,1.0271072387695312,15.282869338989258,3115,32,3083,35.309791564941406,True,KEM,0.7,716,3,2025-04-07T09:04:34.864970,192,2
BIKE-L5,48.16389083862305,2.5200843811035156,36.84878349304199,5154,32,5122,87.53275871276855,True,KEM,0.7,716,3,2025-04-07T09:04:34.952509,256,3
Classic-McEliece-348864,30.16495704650879,0.030994415283203125,16.906023025512695,96,32,64,47.10197448730469,True,KEM,0.7,716,3,2025-04-07T09:04:34.999621,128,1
Classic-McEliece-348864f,31.613826751708984,0.0629425048828125,18.110036849975586,96,32,64,49.78680610656738,True,KEM,0.7,716,3,2025-04-07T09:04:35.049425,128,1
Classic-McEliece-460896,355.55505752563477,0.10323524475097656,35.022735595703125,156,32,124,390.68102836608887,True,KEM,0.7,716,3,2025-04-07T09:04:35.440514,192,2
Classic-McEliece-460896f,87.00227737426758,0.087738037109375,34.014225006103516,156,32,124,121.10424041748047,True,KEM,0.7,716,3,2025-04-07T09:04:35.561647,192,2
Classic-McEliece-6688128,135.52284240722656,0.1442432403564453,61.37585639953613,208,32,176,197.04294204711914,True,KEM,0.7,716,3,2025-04-07T09:04:35.758754,256,3
Classic-McEliece-6688128f,133.65602493286133,0.11396408081054688,61.762094497680664,208,32,176,195.53208351135254,True,KEM,0.7,716,3,2025-04-07T09:04:35.954723,256,3
Classic-McEliece-6960119,213.17577362060547,0.7231235504150391,61.517953872680664,194,32,162,275.4168510437012,True,KEM,0.7,716,3,2025-04-07T09:04:36.230161,256,3
Classic-McEliece-6960119f,134.1400146484375,0.6539821624755859,59.67903137207031,194,32,162,194.4730281829834,True,KEM,0.7,716,3,2025-04-07T09:04:36.424667,256,3
Classic-McEliece-8192128,139.68467712402344,0.10991096496582031,75.61898231506348,208,32,176,215.41357040405273,True,KEM,0.7,716,3,2025-04-07T09:04:36.640122,256,3
Classic-McEliece-8192128f,140.20681381225586,0.12803077697753906,75.71029663085938,208,32,176,216.04514122009277,True,KEM,0.7,716,3,2025-04-07T09:04:36.856503,256,3
HQC-128,0.4851818084716797,0.8907318115234375,1.3289451599121094,4433,64,4369,2.7048587799072266,True,KEM,0.7,716,3,2025-04-07T09:04:36.859237,128,1
HQC-192,1.4009475708007812,2.608060836791992,3.9358139038085938,8978,64,8914,7.944822311401367,True,KEM,0.7,716,3,2025-04-07T09:04:36.867189,192,2
HQC-256,2.3691654205322266,4.773855209350586,7.409095764160156,14421,64,14357,14.552116394042969,True,KEM,0.7,716,3,2025-04-07T09:04:36.881754,256,3
Kyber512,0.019788742065429688,0.02002716064453125,0.0069141387939453125,768,32,736,0.04673004150390625,True,KEM,0.7,716,3,2025-04-07T09:04:36.881814,128,1
Kyber768,0.022172927856445312,0.019788742065429688,0.010013580322265625,1088,32,1056,0.051975250244140625,True,KEM,0.7,716,3,2025-04-07T09:04:36.881873,192,2
Kyber1024,0.014781951904296875,0.017881393432617188,0.014066696166992188,1568,32,1536,0.04673004150390625,True,KEM,0.7,716,3,2025-04-07T09:04:36.881931,256,3
ML-KEM-512,0.010967254638671875,0.011920928955078125,0.012159347534179688,768,32,736,0.03504753112792969,True,KEM,0.7,716,3,2025-04-07T09:04:36.881978,128,1
ML-KEM-768,0.01621246337890625,0.015974044799804688,0.0171661376953125,1088,32,1056,0.04935264587402344,True,KEM,0.7,716,3,2025-04-07T09:04:36.882033,192,2
ML-KEM-1024,0.021696090698242188,0.02193450927734375,0.024080276489257812,1568,32,1536,0.06771087646484375,True,KEM,0.7,716,3,2025-04-07T09:04:36.882112,256,3
sntrup761,1.7409324645996094,0.07104873657226562,0.11801719665527344,1039,32,1007,1.9299983978271484,True,KEM,0.7,716,3,2025-04-07T09:04:36.884048,128,1
FrodoKEM-640-AES,0.2181529998779297,0.3457069396972656,0.32520294189453125,9720,16,9704,0.8890628814697266,True,KEM,0.7,716,3,2025-04-07T09:04:36.884951,128,1
FrodoKEM-640-SHAKE,1.1980533599853516,1.3837814331054688,1.3370513916015625,9720,16,9704,3.918886184692383,True,KEM,0.7,716,3,2025-04-07T09:04:36.888882,128,1
FrodoKEM-976-AES,0.4248619079589844,0.6840229034423828,0.6427764892578125,15744,24,15720,1.7516613006591797,True,KEM,0.7,716,3,2025-04-07T09:04:36.890642,192,2
FrodoKEM-976-SHAKE,2.752065658569336,3.0541419982910156,3.0088424682617188,15744,24,15720,8.81505012512207,True,KEM,0.7,716,3,2025-04-07T09:04:36.899463,192,2
FrodoKEM-1344-AES,0.6859302520751953,1.135110855102539,1.1060237884521484,21632,32,21600,2.927064895629883,True,KEM,0.7,716,3,2025-04-07T09:04:36.902407,256,3
FrodoKEM-1344-SHAKE,4.9381256103515625,5.600690841674805,5.433082580566406,21632,32,21600,15.971899032592773,True,KEM,0.7,716,3,2025-04-07T09:04:36.918390,256,3
BIKE-L1,6.138801574707031,0.33926963806152344,4.867792129516602,1573,32,1541,11.345863342285156,True,KEM,0.8,819,4,2025-04-07T09:04:41.531457,128,1
BIKE-L3,19.059181213378906,1.0077953338623047,14.801263809204102,3115,32,3083,34.86824035644531,True,KEM,0.8,819,4,2025-04-07T09:04:41.566333,192,2
BIKE-L5,47.71685600280762,2.574920654296875,37.73331642150879,5154,32,5122,88.02509307861328,True,KEM,0.8,819,4,2025-04-07T09:04:41.654365,256,3
Classic-McEliece-348864,54.60309982299805,0.03981590270996094,16.655921936035156,96,32,64,71.29883766174316,True,KEM,0.8,819,4,2025-04-07T09:04:41.725674,128,1
Classic-McEliece-348864f,29.898881912231445,0.05698204040527344,17.203807830810547,96,32,64,47.159671783447266,True,KEM,0.8,819,4,2025-04-07T09:04:41.772859,128,1
Classic-McEliece-460896,123.75593185424805,0.08106231689453125,32.074928283691406,156,32,124,155.91192245483398,True,KEM,0.8,819,4,2025-04-07T09:04:41.928801,192,2
Classic-McEliece-460896f,84.64527130126953,0.051975250244140625,32.773733139038086,156,32,124,117.47097969055176,True,KEM,0.8,819,4,2025-04-07T09:04:42.046713,192,2
Classic-McEliece-6688128,218.03998947143555,0.13709068298339844,61.2940788269043,208,32,176,279.47115898132324,True,KEM,0.8,819,4,2025-04-07T09:04:42.326216,256,3
Classic-McEliece-6688128f,134.1249942779541,0.1270771026611328,61.25688552856445,208,32,176,195.5089569091797,True,KEM,0.8,819,4,2025-04-07T09:04:42.521743,256,3
Classic-McEliece-6960119,452.15797424316406,0.6639957427978516,59.49997901916504,194,32,162,512.321949005127,True,KEM,0.8,819,4,2025-04-07T09:04:43.034078,256,3
Classic-McEliece-6960119f,129.28223609924316,0.6639957427978516,59.828996658325195,194,32,162,189.7752285003662,True,KEM,0.8,819,4,2025-04-07T09:04:43.223872,256,3
Classic-McEliece-8192128,139.82081413269043,0.11610984802246094,75.27565956115723,208,32,176,215.21258354187012,True,KEM,0.8,819,4,2025-04-07T09:04:43.439122,256,3
Classic-McEliece-8192128f,140.1689052581787,0.09608268737792969,75.07920265197754,208,32,176,215.34419059753418,True,KEM,0.8,819,4,2025-04-07T09:04:43.654743,256,3
HQC-128,0.45800209045410156,0.8809566497802734,1.332998275756836,4433,64,4369,2.671957015991211,True,KEM,0.8,819,4,2025-04-07T09:04:43.657438,128,1
HQC-192,1.2919902801513672,2.614736557006836,3.953218460083008,8978,64,8914,7.859945297241211,True,KEM,0.8,819,4,2025-04-07T09:04:43.665305,192,2
HQC-256,2.515077590942383,4.883050918579102,7.569074630737305,14421,64,14357,14.967203140258789,True,KEM,0.8,819,4,2025-04-07T09:04:43.680279,256,3
Kyber512,0.02002716064453125,0.015974044799804688,0.0069141387939453125,768,32,736,0.04291534423828125,True,KEM,0.8,819,4,2025-04-07T09:04:43.680335,128,1
Kyber768,0.026226043701171875,0.02002716064453125,0.010967254638671875,1088,32,1056,0.057220458984375,True,KEM,0.8,819,4,2025-04-07T09:04:43.680398,192,2
Kyber1024,0.015020370483398438,0.01811981201171875,0.013828277587890625,1568,32,1536,0.04696846008300781,True,KEM,0.8,819,4,2025-04-07T09:04:43.680457,256,3
ML-KEM-512,0.011920928955078125,0.012159347534179688,0.018835067749023438,768,32,736,0.04291534423828125,True,KEM,0.8,819,4,2025-04-07T09:04:43.680511,128,1
ML-KEM-768,0.015974044799804688,0.015020370483398438,0.015974044799804688,1088,32,1056,0.04696846008300781,True,KEM,0.8,819,4,2025-04-07T09:04:43.680566,192,2
ML-KEM-1024,0.0209808349609375,0.026226043701171875,0.0247955322265625,1568,32,1536,0.07200241088867188,True,KEM,0.8,819,4,2025-04-07T09:04:43.680649,256,3
sntrup761,1.7769336700439453,0.07176399230957031,0.11420249938964844,1039,32,1007,1.962900161743164,True,KEM,0.8,819,4,2025-04-07T09:04:43.682619,128,1
FrodoKEM-640-AES,0.2079010009765625,0.3361701965332031,0.31280517578125,9720,16,9704,0.8568763732910156,True,KEM,0.8,819,4,2025-04-07T09:04:43.683488,128,1
FrodoKEM-640-SHAKE,1.1980533599853516,1.336812973022461,1.3301372528076172,9720,16,9704,3.8650035858154297,True,KEM,0.8,819,4,2025-04-07T09:04:43.687364,128,1
FrodoKEM-976-AES,0.4401206970214844,0.7097721099853516,0.6401538848876953,15744,24,15720,1.7900466918945312,True,KEM,0.8,819,4,2025-04-07T09:04:43.689160,192,2
FrodoKEM-976-SHAKE,2.701282501220703,3.014802932739258,2.9740333557128906,15744,24,15720,8.690118789672852,True,KEM,0.8,819,4,2025-04-07T09:04:43.697857,192,2
FrodoKEM-1344-AES,0.6840229034423828,1.1639595031738281,1.0890960693359375,21632,32,21600,2.9370784759521484,True,KEM,0.8,819,4,2025-04-07T09:04:43.700810,256,3
FrodoKEM-1344-SHAKE,4.822969436645508,5.42902946472168,5.347013473510742,21632,32,21600,15.59901237487793,True,KEM,0.8,819,4,2025-04-07T09:04:43.716420,256,3
BIKE-L1,6.127119064331055,0.3590583801269531,4.754066467285156,1573,32,1541,11.240243911743164,True,KEM,0.9,921,5,2025-04-07T09:04:48.329588,128,1
BIKE-L3,18.978118896484375,1.010894775390625,14.819145202636719,3115,32,3083,34.80815887451172,True,KEM,0.9,921,5,2025-04-07T09:04:48.364402,192,2
BIKE-L5,48.14910888671875,2.5327205657958984,36.92007064819336,5154,32,5122,87.60190010070801,True,KEM,0.9,921,5,2025-04-07T09:04:48.452012,256,3
Classic-McEliece-348864,29.751062393188477,0.05030632019042969,17.105817794799805,96,32,64,46.90718650817871,True,KEM,0.9,921,5,2025-04-07T09:04:48.498927,128,1
Classic-McEliece-348864f,29.822111129760742,0.04291534423828125,17.147064208984375,96,32,64,47.0120906829834,True,KEM,0.9,921,5,2025-04-07T09:04:48.546175,128,1
Classic-McEliece-460896,228.29294204711914,0.3380775451660156,32.82594680786133,156,32,124,261.4569664001465,True,KEM,0.9,921,5,2025-04-07T09:04:48.807651,192,2
Classic-McEliece-460896f,84.63001251220703,0.06413459777832031,32.9289436340332,156,32,124,117.62309074401855,True,KEM,0.9,921,5,2025-04-07T09:04:48.925765,192,2
Classic-McEliece-6688128,132.84611701965332,0.11491775512695312,62.635183334350586,208,32,176,195.59621810913086,True,KEM,0.9,921,5,2025-04-07T09:04:49.121382,256,3
Classic-McEliece-6688128f,133.53395462036133,0.13208389282226562,61.9969367980957,208,32,176,195.6629753112793,True,KEM,0.9,921,5,2025-04-07T09:04:49.317063,256,3
Classic-McEliece-6960119,371.7529773712158,0.7109642028808594,60.600996017456055,194,32,162,433.06493759155273,True,KEM,0.9,921,5,2025-04-07T09:04:49.750139,256,3
Classic-McEliece-6960119f,129.42910194396973,0.6420612335205078,60.486793518066406,194,32,162,190.55795669555664,True,KEM,0.9,921,5,2025-04-07T09:04:49.940707,256,3
Classic-McEliece-8192128,139.603853225708,0.11420249938964844,76.33781433105469,208,32,176,216.05587005615234,True,KEM,0.9,921,5,2025-04-07T09:04:50.156798,256,3
Classic-McEliece-8192128f,139.7709846496582,0.09489059448242188,76.43485069274902,208,32,176,216.30072593688965,True,KEM,0.9,921,5,2025-04-07T09:04:50.373432,256,3
HQC-128,0.4680156707763672,0.8959770202636719,1.3413429260253906,4433,64,4369,2.7053356170654297,True,KEM,0.9,921,5,2025-04-07T09:04:50.376157,128,1
HQC-192,1.3120174407958984,2.7048587799072266,4.004955291748047,8978,64,8914,8.021831512451172,True,KEM,0.9,921,5,2025-04-07T09:04:50.384186,192,2
HQC-256,2.4230480194091797,4.848241806030273,7.4329376220703125,14421,64,14357,14.704227447509766,True,KEM,0.9,921,5,2025-04-07T09:04:50.398897,256,3
Kyber512,0.019073486328125,0.0209808349609375,0.007867813110351562,768,32,736,0.04792213439941406,True,KEM,0.9,921,5,2025-04-07T09:04:50.398964,128,1
Kyber768,0.022172927856445312,0.026702880859375,0.010013580322265625,1088,32,1056,0.05888938903808594,True,KEM,0.9,921,5,2025-04-07T09:04:50.399030,192,2
Kyber1024,0.024080276489257812,0.017881393432617188,0.014066696166992188,1568,32,1536,0.05602836608886719,True,KEM,0.9,921,5,2025-04-07T09:04:50.399098,256,3
ML-KEM-512,0.012159347534179688,0.011682510375976562,0.012159347534179688,768,32,736,0.03600120544433594,True,KEM,0.9,921,5,2025-04-07T09:04:50.399145,128,1
ML-KEM-768,0.015020370483398438,0.015974044799804688,0.016927719116210938,1088,32,1056,0.04792213439941406,True,KEM,0.9,921,5,2025-04-07T09:04:50.399199,192,2
ML-KEM-1024,0.022172927856445312,0.02193450927734375,0.025033950805664062,1568,32,1536,0.06914138793945312,True,KEM,0.9,921,5,2025-04-07T09:04:50.399279,256,3
sntrup761,1.741170883178711,0.07390975952148438,0.11610984802246094,1039,32,1007,1.9311904907226562,True,KEM,0.9,921,5,2025-04-07T09:04:50.401218,128,1
FrodoKEM-640-AES,0.22125244140625,0.33783912658691406,0.3178119659423828,9720,16,9704,0.8769035339355469,True,KEM,0.9,921,5,2025-04-07T09:04:50.402116,128,1
FrodoKEM-640-SHAKE,1.2009143829345703,1.344919204711914,1.3451576232910156,9720,16,9704,3.8909912109375,True,KEM,0.9,921,5,2025-04-07T09:04:50.406018,128,1
FrodoKEM-976-AES,0.4241466522216797,0.6868839263916016,0.6420612335205078,15744,24,15720,1.753091812133789,True,KEM,0.9,921,5,2025-04-07T09:04:50.407777,192,2
FrodoKEM-976-SHAKE,2.7017593383789062,3.019094467163086,2.964019775390625,15744,24,15720,8.684873580932617,True,KEM,0.9,921,5,2025-04-07T09:04:50.416468,192,2
FrodoKEM-1344-AES,0.6761550903320312,1.155853271484375,1.1141300201416016,21632,32,21600,2.946138381958008,True,KEM,0.9,921,5,2025-04-07T09:04:50.419426,256,3
FrodoKEM-1344-SHAKE,4.8809051513671875,5.630970001220703,5.520105361938477,21632,32,21600,16.031980514526367,True,KEM,0.9,921,5,2025-04-07T09:04:50.435470,256,3
BIKE-L1,6.368875503540039,0.3552436828613281,4.79578971862793,1573,32,1541,11.519908905029297,True,KEM,1.0,1024,6,2025-04-07T09:04:55.052784,128,1
BIKE-L3,19.31285858154297,1.0280609130859375,14.819145202636719,3115,32,3083,35.160064697265625,True,KEM,1.0,1024,6,2025-04-07T09:04:55.087952,192,2
BIKE-L5,47.70016670227051,2.508878707885742,37.36400604248047,5154,32,5122,87.57305145263672,True,KEM,1.0,1024,6,2025-04-07T09:04:55.175533,256,3
Classic-McEliece-348864,66.89882278442383,0.11110305786132812,16.37411117553711,96,32,64,83.38403701782227,True,KEM,1.0,1024,6,2025-04-07T09:04:55.259271,128,1
Classic-McEliece-348864f,29.43897247314453,0.032901763916015625,16.82591438293457,96,32,64,46.29778861999512,True,KEM,1.0,1024,6,2025-04-07T09:04:55.305601,128,1
Classic-McEliece-460896,83.50992202758789,0.07796287536621094,32.15909004211426,156,32,124,115.74697494506836,True,KEM,1.0,1024,6,2025-04-07T09:04:55.421361,192,2
Classic-McEliece-460896f,84.94019508361816,0.05984306335449219,32.26590156555176,156,32,124,117.26593971252441,True,KEM,1.0,1024,6,2025-04-07T09:04:55.539168,192,2
Classic-McEliece-6688128,1081.742763519287,0.14209747314453125,62.57319450378418,208,32,176,1144.4580554962158,True,KEM,1.0,1024,6,2025-04-07T09:04:56.683662,256,3
Classic-McEliece-6688128f,133.8329315185547,0.13113021850585938,62.111854553222656,208,32,176,196.0759162902832,True,KEM,1.0,1024,6,2025-04-07T09:04:56.879757,256,3
Classic-McEliece-6960119,209.92612838745117,0.6589889526367188,60.36877632141113,194,32,162,270.953893661499,True,KEM,1.0,1024,6,2025-04-07T09:04:57.150719,256,3
Classic-McEliece-6960119f,128.7229061126709,0.6270408630371094,60.710906982421875,194,32,162,190.06085395812988,True,KEM,1.0,1024,6,2025-04-07T09:04:57.340789,256,3
Classic-McEliece-8192128,139.56308364868164,0.10395050048828125,76.32207870483398,208,32,176,215.9891128540039,True,KEM,1.0,1024,6,2025-04-07T09:04:57.556800,256,3
Classic-McEliece-8192128f,140.95592498779297,0.15306472778320312,79.36286926269531,208,32,176,220.47185897827148,True,KEM,1.0,1024,6,2025-04-07T09:04:57.777737,256,3
HQC-128,0.49591064453125,0.9179115295410156,1.39617919921875,4433,64,4369,2.8100013732910156,True,KEM,1.0,1024,6,2025-04-07T09:04:57.780568,128,1
HQC-192,1.3661384582519531,2.7277469635009766,4.117250442504883,8978,64,8914,8.211135864257812,True,KEM,1.0,1024,6,2025-04-07T09:04:57.788788,192,2
HQC-256,2.4919509887695312,4.982948303222656,7.538080215454102,14421,64,14357,15.012979507446289,True,KEM,1.0,1024,6,2025-04-07T09:04:57.803811,256,3
Kyber512,0.02384185791015625,0.0171661376953125,0.007867813110351562,768,32,736,0.04887580871582031,True,KEM,1.0,1024,6,2025-04-07T09:04:57.803876,128,1
Kyber768,0.02288818359375,0.02002716064453125,0.010967254638671875,1088,32,1056,0.053882598876953125,True,KEM,1.0,1024,6,2025-04-07T09:04:57.803938,192,2
Kyber1024,0.026226043701171875,0.018835067749023438,0.013828277587890625,1568,32,1536,0.05888938903808594,True,KEM,1.0,1024,6,2025-04-07T09:04:57.804009,256,3
ML-KEM-512,0.012874603271484375,0.012159347534179688,0.011920928955078125,768,32,736,0.03695487976074219,True,KEM,1.0,1024,6,2025-04-07T09:04:57.804057,128,1
ML-KEM-768,0.01621246337890625,0.015735626220703125,0.0171661376953125,1088,32,1056,0.049114227294921875,True,KEM,1.0,1024,6,2025-04-07T09:04:57.804113,192,2
ML-KEM-1024,0.02193450927734375,0.022649765014648438,0.024080276489257812,1568,32,1536,0.06866455078125,True,KEM,1.0,1024,6,2025-04-07T09:04:57.804194,256,3
sntrup761,1.7573833465576172,0.07390975952148438,0.11706352233886719,1039,32,1007,1.9483566284179688,True,KEM,1.0,1024,6,2025-04-07T09:04:57.806149,128,1
FrodoKEM-640-AES,0.2148151397705078,0.3459453582763672,0.33402442932128906,9720,16,9704,0.8947849273681641,True,KEM,1.0,1024,6,2025-04-07T09:04:57.807058,128,1
FrodoKEM-640-SHAKE,1.233816146850586,1.3720989227294922,1.3580322265625,9720,16,9704,3.963947296142578,True,KEM,1.0,1024,6,2025-04-07T09:04:57.811041,128,1
FrodoKEM-976-AES,0.43582916259765625,0.6949901580810547,0.6611347198486328,15744,24,15720,1.7919540405273438,True,KEM,1.0,1024,6,2025-04-07T09:04:57.812840,192,2
FrodoKEM-976-SHAKE,2.7589797973632812,3.072977066040039,3.0388832092285156,15744,24,15720,8.870840072631836,True,KEM,1.0,1024,6,2025-04-07T09:04:57.821718,192,2
FrodoKEM-1344-AES,0.6887912750244141,1.1603832244873047,1.107931137084961,21632,32,21600,2.9571056365966797,True,KEM,1.0,1024,6,2025-04-07T09:04:57.824688,256,3
FrodoKEM-1344-SHAKE,4.934072494506836,5.541801452636719,5.681276321411133,21632,32,21600,16.157150268554688,True,KEM,1.0,1024,6,2025-04-07T09:04:57.840860,256,3
BIKE-L1,6.133079528808594,0.3387928009033203,4.752874374389648,1573,32,1541,11.224746704101562,True,KEM,1.1,1126,7,2025-04-07T09:05:02.425825,128,1
BIKE-L3,19.069194793701172,1.0218620300292969,14.809846878051758,3115,32,3083,34.90090370178223,True,KEM,1.1,1126,7,2025-04-07T09:05:02.460739,192,2
BIKE-L5,47.766923904418945,2.556324005126953,36.97371482849121,5154,32,5122,87.29696273803711,True,KEM,1.1,1126,7,2025-04-07T09:05:02.548042,256,3
Classic-McEliece-348864,29.469728469848633,0.030994415283203125,16.798973083496094,96,32,64,46.29969596862793,True,KEM,1.1,1126,7,2025-04-07T09:05:02.594356,128,1
Classic-McEliece-348864f,29.850244522094727,0.031948089599609375,16.767024993896484,96,32,64,46.64921760559082,True,KEM,1.1,1126,7,2025-04-07T09:05:02.641227,128,1
Classic-McEliece-460896,156.29291534423828,0.06723403930664062,32.72294998168945,156,32,124,189.08309936523438,True,KEM,1.1,1126,7,2025-04-07T09:05:02.830790,192,2
Classic-McEliece-460896f,84.48314666748047,0.055789947509765625,32.88102149963379,156,32,124,117.41995811462402,True,KEM,1.1,1126,7,2025-04-07T09:05:02.948232,192,2
Classic-McEliece-6688128,132.6141357421875,0.15592575073242188,62.00814247131348,208,32,176,194.7782039642334,True,KEM,1.1,1126,7,2025-04-07T09:05:03.143041,256,3
Classic-McEliece-6688128f,133.58831405639648,0.13971328735351562,62.052249908447266,208,32,176,195.78027725219727,True,KEM,1.1,1126,7,2025-04-07T09:05:03.338843,256,3
Classic-McEliece-6960119,370.654821395874,0.6449222564697266,60.862064361572266,194,32,162,432.161808013916,True,KEM,1.1,1126,7,2025-04-07T09:05:03.771021,256,3
